Week,Day,Date,,,,OT,Rec,,Opp,Tm,OppScore,1stD,TotYd,PassY,RushY,TOL,1stD,TotYd,DPassY,DRushY,TOG,Offense,Defense,Sp. Tms
9,Sun,November 8,1:00PM ET,boxscore,W,,6-2,@,Indianapolis Colts,24,10,19,266,156,110,1,20,339,227,112,2,-0.58,13.10,-1.45
10,Sun,November 15,8:20PM ET,boxscore,L,,6-3,@,New England Patriots,17,23,19,357,242,115,1,25,308,135,173,,3.45,-13.95,1.86
11,Sun,November 22,1:00PM ET,boxscore,L,OT,6-4,,Tennessee Titans,24,30,21,306,177,129,1,26,423,250,173,1,7.48,-13.91,-0.86
12,Wed,December 2,3:40PM ET,boxscore,L,,6-5,@,Pittsburgh Steelers,14,19,10,219,90,129,2,22,334,266,68,2,-12.11,-2.03,10.71
13,Tue,December 8,8:05PM ET,boxscore,W,,7-5,,Dallas Cowboys,34,17,19,401,107,294,1,29,388,277,111,1,19.50,-10.45,3.43
14,Mon,December 14,8:15PM ET,boxscore,W,,8-5,@,Cleveland Browns,47,42,25,385,154,231,,33,493,355,138,1,24.92,-23.63,5.17
15,Sun,December 20,1:00PM ET,boxscore,W,,9-5,,Jacksonville Jaguars,40,14,26,409,250,159,1,17,267,205,62,1,24.92,1.70,-0.13
16,Sun,December 27,1:00PM ET,boxscore,W,,10-5,,New York Giants,27,13,25,432,183,249,1,24,269,215,54,,17.45,3.69,-5.16
17,Sun,January 3,1:00PM ET,boxscore,W,,11-5,@,Cincinnati Bengals,38,3,24,525,121,404,1,10,195,48,147,2,24.61,14.61,-7.13
,,,,,,,,,,,,,,,,,,,,,,,,
1,Mon,September 13,8:15PM ET,boxscore,L,OT,0-1,@,Las Vegas Raiders,27,33,20,406,217,189,2,26,491,409,82,1,3.00,-11.58,2.58
2,Sun,September 19,8:20PM ET,boxscore,W,,1-1,,Kansas City Chiefs,36,35,31,481,230,251,2,22,405,343,62,2,16.88,-15.89,-1.01
3,Sun,September 26,1:00PM ET,boxscore,W,,2-1,@,Detroit Lions,19,17,15,387,271,116,1,22,285,192,93,,5.18,-5.76,1.42
4,Sun,October 3,4:25PM ET,boxscore,W,,3-1,@,Denver Broncos,23,7,20,406,304,102,,15,254,148,106,1,3.90,10.92,1.59
5,Mon,October 11,8:15PM ET,boxscore,W,OT,4-1,,Indianapolis Colts,31,25,30,523,437,86,1,29,513,390,123,1,21.15,-24.00,6.85
6,Sun,October 17,1:00PM ET,boxscore,W,,5-1,,Los Angeles Chargers,34,6,27,327,140,187,2,14,208,182,26,1,7.50,13.93,4.48
7,Sun,October 24,1:00PM ET,boxscore,L,,5-2,,Cincinnati Bengals,17,41,20,393,278,115,,19,520,409,111,1,-2.69,-19.58,2.13
9,Sun,November 7,1:00PM ET,boxscore,W,OT,6-2,,Minnesota Vikings,34,31,36,500,253,247,2,13,318,187,131,,20.40,-9.21,-8.25
10,Thu,November 11,8:20PM ET,boxscore,L,,6-3,@,Miami Dolphins,10,22,23,304,210,94,2,17,350,290,60,,-13.81,4.72,-0.84
11,Sun,November 21,1:00PM ET,boxscore,W,,7-3,@,Chicago Bears,16,13,23,299,176,123,1,14,353,261,92,1,0.29,-0.66,3.41
12,Sun,November 28,8:20PM ET,boxscore,W,,8-3,,Cleveland Browns,16,10,22,303,155,148,4,14,262,222,40,2,-7.17,11.16,4.29
13,Sun,December 5,4:25PM ET,boxscore,L,,8-4,@,Pittsburgh Steelers,19,20,22,326,219,107,1,17,321,236,85,,1.95,-7.87,1.18
