Week,Day,Date,,,,OT,Rec,,Opp,Tm,OppScore,1stD,TotYd,PassY,RushY,TOL,1stD,TotYd,DPassY,DRushY,TOG,Offense,Defense,Sp. Tms
8,Sun,November 1,8:20PM ET,boxscore,L,,2-6,@,Philadelphia Eagles,9,23,21,265,132,133,2,18,222,103,119,4,-21.74,11.99,1.73
9,Sun,November 8,4:25PM ET,boxscore,L,,2-7,,Pittsburgh Steelers,19,24,19,364,220,144,2,20,355,309,46,,-3.09,-4.51,5.60
11,Sun,November 22,4:25PM ET,boxscore,W,,3-7,@,Minnesota Vikings,31,28,24,376,196,180,1,24,430,305,125,2,15.61,-9.00,-2.73
12,Thu,November 26,4:30PM ET,boxscore,L,,3-8,,Washington Football Team,16,41,13,247,187,60,2,22,338,156,182,1,-17.92,-8.38,-1.40
13,Tue,December 8,8:05PM ET,boxscore,L,,3-9,@,Baltimore Ravens,17,34,29,388,277,111,1,19,401,107,294,1,10.45,-19.50,-3.43
14,Sun,December 13,1:00PM ET,boxscore,W,,4-9,@,Cincinnati Bengals,30,7,16,272,171,101,,18,309,208,101,3,8.06,14.89,0.70
15,Sun,December 20,1:00PM ET,boxscore,W,,5-9,,San Francisco 49ers,41,33,15,291,204,87,,28,458,308,150,4,4.47,-11.28,12.91
16,Sun,December 27,4:25PM ET,boxscore,W,,6-9,,Philadelphia Eagles,37,17,22,513,362,151,1,24,477,326,151,3,23.40,-5.42,-0.38
17,Sun,January 3,1:00PM ET,boxscore,L,,6-10,@,New York Giants,19,23,26,307,199,108,1,22,336,211,125,2,-3.56,-4.34,4.88
,,,,,,,,,,,,,,,,,,,,,,,,
1,Thu,September 9,8:20PM ET,boxscore,L,,0-1,@,Tampa Bay Buccaneers,29,31,30,451,391,60,1,24,431,379,52,4,13.67,-9.37,-7.76
2,Sun,September 19,4:25PM ET,boxscore,W,,1-1,@,Los Angeles Chargers,20,17,25,419,221,198,1,24,408,313,95,2,17.50,-5.55,1.81
3,Mon,September 27,8:15PM ET,boxscore,W,,2-1,,Philadelphia Eagles,41,21,27,380,220,160,1,12,367,303,64,2,9.13,11.19,-0.01
4,Sun,October 3,1:00PM ET,boxscore,W,,3-1,,Carolina Panthers,36,28,24,433,188,245,,24,379,266,113,2,19.39,-10.49,1.46
5,Sun,October 10,4:25PM ET,boxscore,W,,4-1,,New York Giants,44,20,26,515,314,201,2,20,367,294,73,2,20.79,2.65,2.08
6,Sun,October 17,4:25PM ET,boxscore,W,OT,5-1,@,New England Patriots,35,29,32,567,445,122,2,17,335,215,120,2,9.87,-0.65,-0.90
8,Sun,October 31,8:20PM ET,boxscore,W,,6-1,@,Minnesota Vikings,20,16,23,419,341,78,2,17,278,177,101,,6.74,2.03,-6.34
9,Sun,November 7,1:00PM ET,boxscore,L,,6-2,,Denver Broncos,16,30,14,290,212,78,2,23,407,217,190,,-5.92,-12.79,1.79
10,Sun,November 14,1:00PM ET,boxscore,W,,7-2,,Atlanta Falcons,43,3,22,431,317,114,1,11,214,111,103,3,16.18,22.40,1.92
11,Sun,November 21,4:25PM ET,boxscore,L,,7-3,@,Kansas City Chiefs,9,19,16,276,194,82,3,22,370,244,126,2,-15.89,2.37,5.44
12,Thu,November 25,4:30PM ET,boxscore,L,OT,7-4,,Las Vegas Raiders,33,36,23,437,373,64,,28,509,366,143,,9.66,-18.14,3.08
13,Thu,December 2,8:20PM ET,boxscore,W,,8-4,@,New Orleans Saints,27,17,17,377,231,146,1,17,405,252,153,4,-3.59,9.41,5.15
14,Sun,December 12,1:00PM ET,boxscore,W,,9-4,@,Washington Football Team,27,20,19,323,201,122,2,14,224,124,100,4,-12.16,25.49,-2.14
15,Sun,December 19,1:00PM ET,boxscore,W,,10-4,@,New York Giants,21,6,23,328,203,125,1,15,302,178,124,4,5.96,14.75,-7.36
16,Sun,December 26,8:20PM ET,boxscore,W,,11-4,,Washington Football Team,56,14,28,497,389,108,,14,257,172,85,2,31.30,10.62,0.47
17,Sun,January 2,4:25PM ET,boxscore,L,,11-5,,Arizona Cardinals,22,25,19,301,256,45,1,23,399,272,127,,6.87,-12.86,1.06
18,Sat,January 8,8:15PM ET,boxscore,W,,12-5,@,Philadelphia Eagles,51,26,22,475,304,171,,22,315,166,149,1,33.93,-6.82,-3.00
,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,September 11,8:20PM ET,boxscore,L,,0-1,,Tampa Bay Buccaneers,3,19,12,244,173,71,1,18,347,195,152,1,-19.40,-0.55,2.24
2,Sun,September 18,4:25PM ET,boxscore,W,,1-1,,Cincinnati Bengals,20,17,19,337,230,107,1,19,254,165,89,,6.08,-0.76,-1.25
3,Mon,September 26,8:15PM ET,boxscore,W,,2-1,@,New York Giants,23,16,23,391,215,176,,22,336,169,167,1,10.78,0.51,-0.01
4,Sun,October 2,1:00PM ET,boxscore,W,,3-1,,Washington Commanders,25,10,15,279,217,62,,17,297,155,142,2,4.19,13.42,-3.30
5,Sun,October 9,4:25PM ET,boxscore,W,,4-1,@,Los Angeles Rams,22,10,10,239,76,163,,14,323,285,38,3,-8.44,11.11,6.98
6,Sun,October 16,8:20PM ET,boxscore,L,,4-2,@,Philadelphia Eagles,17,26,21,315,181,134,3,22,268,132,136,,-0.04,-7.95,-3.76
7,Sun,October 23,1:00PM ET,boxscore,W,,5-2,,Detroit Lions,24,6,21,330,191,139,1,18,312,195,117,5,4.39,12.68,1.61
8,Sun,October 30,1:00PM ET,boxscore,W,,6-2,,Chicago Bears,49,29,24,442,242,200,1,22,371,131,240,1,26.47,-1.52,-3.05
10,Sun,November 13,4:25PM ET,boxscore,L,OT,6-3,@,Green Bay Packers,28,31,24,421,262,159,2,20,415,208,207,2,2.81,-17.21,10.13
11,Sun,November 20,4:25PM ET,boxscore,W,,7-3,@,Minnesota Vikings,40,3,23,458,307,151,,16,183,110,73,1,24.31,14.35,-0.94
12,Thu,November 24,4:30PM ET,boxscore,W,,8-3,,New York Giants,28,20,26,430,261,169,2,21,300,210,90,,16.03,-0.13,-6.25
13,Sun,December 4,8:20PM ET,boxscore,W,,9-3,,Indianapolis Colts,54,19,23,385,165,220,1,18,309,203,106,5,22.27,16.86,-4.50
14,Sun,December 11,1:00PM ET,boxscore,W,,10-3,,Houston Texans,27,23,21,404,277,127,3,16,327,213,114,2,1.61,8.28,-6.35
15,Sun,December 18,1:00PM ET,boxscore,L,OT,10-4,@,Jacksonville Jaguars,34,40,24,397,243,154,2,26,503,311,192,3,8.92,-16.24,-0.94
16,Sat,December 24,4:25PM ET,boxscore,W,,11-4,,Philadelphia Eagles,40,34,25,419,304,115,1,25,442,355,87,4,12.39,-7.76,0.74
17,Thu,December 29,8:15PM ET,boxscore,W,,12-4,@,Tennessee Titans,27,13,26,361,274,87,3,17,317,220,97,2,8.93,5.83,-1.28
18,Sun,January 8,4:25PM ET,boxscore,L,,12-5,@,Washington Commanders,6,26,10,182,118,64,2,16,309,158,151,1,-28.06,5.20,4.66
,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,September 10,8:20PM ET,boxscore,W,,1-0,@,New York Giants,40,0,18,265,143,122,,14,171,63,108,3,9.37,27.25,5.36
2,Sun,September 17,4:25PM ET,boxscore,W,,2-0,,New York Jets,30,10,26,382,248,134,,12,215,151,64,4,7.01,14.82,-2.25
3,Sun,September 24,4:25PM ET,boxscore,L,,2-1,@,Arizona Cardinals,16,28,26,416,231,185,1,20,400,178,222,,6.78,-18.46,-1.14
4,Sun,October 1,4:25PM ET,boxscore,W,,3-1,,New England Patriots,38,3,22,377,253,124,,10,253,200,53,3,8.01,26.22,0.20
5,Sun,October 8,8:20PM ET,boxscore,L,,3-2,@,San Francisco 49ers,10,42,8,197,140,57,4,25,421,251,170,1,-23.12,-12.84,5.21
6,Mon,October 16,8:15PM ET,boxscore,W,,4-2,@,Los Angeles Chargers,20,17,20,342,246,96,1,18,272,219,53,1,8.96,1.30,-5.38
8,Sun,October 29,1:00PM ET,boxscore,W,,5-2,,Los Angeles Rams,43,20,24,387,285,102,1,15,280,188,92,1,15.46,8.68,1.87
