Season,Week,HomeTeam,AwayTeam,WinPercentage,RushYards,PassYards,Scoring,RushYardsAllowed,PassYardsAllowed,DefenseScoringAllowed,KickingPercentage,TurnoverMargin,Winner
2022,3,Seattle Seahawks,Atlanta Falcons,H,H,H,A,H,A,A,H,A,A
2022,3,Arizona Cardinals,Los Angeles Rams,H,A,H,H,A,H,H,A,H,A
2022,3,Tampa Bay Buccaneers,Green Bay Packers,H,H,A,H,H,H,H,A,H,A
2022,3,Denver Broncos,San Francisco 49ers,H,A,H,A,H,H,A,A,H,H
2022,3,New York Giants,Dallas Cowboys,H,H,A,H,H,H,H,H,H,A
2022,4,Cincinnati Bengals,Miami Dolphins,A,H,A,A,H,A,A,H,H,H
2022,4,New Orleans Saints,Minnesota Vikings,A,A,H,A,A,A,H,A,A,A
2022,4,Atlanta Falcons,Cleveland Browns,A,A,A,A,H,H,H,H,A,H
2022,4,Baltimore Ravens,Buffalo Bills,H,H,A,H,A,H,H,A,H,A
2022,4,New York Giants,Chicago Bears,H,H,A,H,A,H,A,A,H,H
2022,4,Indianapolis Colts,Tennessee Titans,H,H,H,A,H,A,A,A,A,A
2022,4,Dallas Cowboys,Washington Commanders,H,H,A,A,H,A,A,H,H,H
2022,4,Detroit Lions,Seattle Seahawks,H,H,H,H,H,H,H,A,A,A
2022,4,Houston Texans,Los Angeles Chargers,A,H,A,A,H,H,A,A,H,A
2022,4,Philadelphia Eagles,Jacksonville Jaguars,H,H,H,H,A,A,H,H,H,H
2022,4,Pittsburgh Steelers,New York Jets,H,H,A,A,H,H,A,A,H,A
2022,4,Carolina Panthers,Arizona Cardinals,H,H,A,A,A,A,A,H,A,A
2022,4,Las Vegas Raiders,Denver Broncos,A,H,H,H,A,H,H,H,A,H
2022,4,Green Bay Packers,New England Patriots,H,H,H,H,A,A,A,A,H,H
2022,4,Tampa Bay Buccaneers,Kansas City Chiefs,H,H,A,A,A,A,A,H,H,A
2022,4,San Francisco 49ers,Los Angeles Rams,A,A,A,H,A,A,A,A,H,H
2022,5,Denver Broncos,Indianapolis Colts,H,A,A,H,A,A,A,A,H,A
2022,5,Green Bay Packers,New York Giants,H,A,H,A,A,A,H,A,A,A
2022,5,Tampa Bay Buccaneers,Atlanta Falcons,H,H,H,A,H,A,A,A,H,H
2022,5,Buffalo Bills,Pittsburgh Steelers,H,A,H,H,H,A,A,H,H,H
2022,5,Minnesota Vikings,Chicago Bears,H,A,H,H,A,H,A,A,H,H
2022,5,Cleveland Browns,Los Angeles Chargers,H,A,A,H,H,A,A,A,A,A
2022,5,New England Patriots,Detroit Lions,H,A,A,A,A,A,A,H,H,H
2022,5,Jacksonville Jaguars,Houston Texans,H,A,H,H,H,A,A,A,A,A
2022,5,New York Jets,Miami Dolphins,A,H,A,H,H,A,A,A,H,H
2022,5,New Orleans Saints,Seattle Seahawks,A,H,A,A,A,A,A,A,A,H
2022,5,Washington Commanders,Tennessee Titans,A,H,H,A,H,A,H,H,A,A
2022,5,Carolina Panthers,San Francisco 49ers,A,H,A,A,A,H,H,H,A,A
2022,5,Arizona Cardinals,Philadelphia Eagles,A,A,A,A,H,H,H,A,A,A
2022,5,Los Angeles Rams,Dallas Cowboys,A,H,H,A,A,H,H,H,A,A
2022,5,Baltimore Ravens,Cincinnati Bengals,H,A,A,H,A,H,H,H,H,H
2022,5,Kansas City Chiefs,Las Vegas Raiders,H,A,H,H,H,A,A,A,H,H
2022,6,Chicago Bears,Washington Commanders,H,A,A,A,H,A,A,H,A,A
2022,6,Atlanta Falcons,San Francisco 49ers,A,H,A,H,A,H,H,H,H,H
2022,6,New Orleans Saints,Cincinnati Bengals,H,A,A,H,A,H,H,A,A,A
2022,6,Cleveland Browns,New England Patriots,H,H,A,H,H,H,H,A,A,A
2022,6,Indianapolis Colts,Jacksonville Jaguars,H,H,H,A,A,A,H,A,A,H
2022,6,Green Bay Packers,New York Jets,H,H,A,A,H,A,A,H,A,A
2022,6,Miami Dolphins,Minnesota Vikings,A,A,H,A,A,A,H,H,A,A
2022,6,New York Giants,Baltimore Ravens,H,H,A,A,H,A,A,H,A,H
2022,6,Pittsburgh Steelers,Tampa Bay Buccaneers,A,H,A,A,H,H,H,A,A,H
2022,6,Los Angeles Rams,Carolina Panthers,H,A,H,H,A,A,A,A,H,H
2022,6,Seattle Seahawks,Arizona Cardinals,H,H,H,H,H,H,H,H,H,H
2022,6,Kansas City Chiefs,Buffalo Bills,H,A,A,H,H,H,H,A,A,A
2022,6,Philadelphia Eagles,Dallas Cowboys,H,H,H,H,A,H,H,A,A,H
2022,6,Los Angeles Chargers,Denver Broncos,H,H,H,H,H,H,H,H,H,H
2022,7,Arizona Cardinals,New Orleans Saints,H,A,A,A,A,H,A,H,H,H
2022,7,Cincinnati Bengals,Atlanta Falcons,H,H,H,H,H,A,A,A,A,H
2022,7,Carolina Panthers,Tampa Bay Buccaneers,A,A,A,H,H,H,H,H,A,H
2022,7,Baltimore Ravens,Cleveland Browns,H,A,A,H,A,H,A,H,H,H
2022,7,Tennessee Titans,Indianapolis Colts,H,A,A,H,H,H,H,H,H,H
2022,7,Dallas Cowboys,Detroit Lions,H,A,A,A,A,A,A,H,H,H
2022,7,Washington Commanders,Green Bay Packers,A,A,A,A,A,H,H,A,H,H
2022,7,Jacksonville Jaguars,New York Giants,A,A,H,H,A,H,H,A,A,A
2022,7,Las Vegas Raiders,Houston Texans,A,H,H,H,A,H,H,A,A,H
2022,7,Denver Broncos,New York Jets,A,A,H,A,H,A,A,A,A,A
2022,7,San Francisco 49ers,Kansas City Chiefs,A,H,A,A,A,A,A,H,A,A
2022,7,Los Angeles Chargers,Seattle Seahawks,H,H,H,A,A,A,H,H,H,A
2022,7,Miami Dolphins,Pittsburgh Steelers,H,A,H,H,A,A,H,H,H,H
2022,7,New England Patriots,Chicago Bears,H,A,H,H,A,H,H,A,A,A
2022,8,Tampa Bay Buccaneers,Baltimore Ravens,A,H,H,A,A,A,A,A,A,A
2022,8,Jacksonville Jaguars,Denver Broncos,H,H,A,H,A,H,H,H,A,A
2022,8,Detroit Lions,Miami Dolphins,A,A,A,H,H,H,H,A,H,A
2022,8,Philadelphia Eagles,Pittsburgh Steelers,H,A,H,H,A,A,A,H,H,H
2022,8,Atlanta Falcons,Carolina Panthers,H,H,A,H,A,H,H,A,H,H
2022,8,Dallas Cowboys,Chicago Bears,H,A,H,H,A,A,A,A,H,H
2022,8,Minnesota Vikings,Arizona Cardinals,H,A,H,H,A,H,A,A,H,H
2022,8,New Orleans Saints,Las Vegas Raiders,A,H,H,H,H,A,H,A,H,H
2022,8,New York Jets,New England Patriots,H,A,H,A,A,A,A,A,H,A
2022,8,Houston Texans,Tennessee Titans,A,H,H,A,A,A,H,H,H,A
2022,8,Los Angeles Rams,San Francisco 49ers,H,H,A,A,A,H,H,H,H,A
2022,8,Indianapolis Colts,Washington Commanders,H,H,H,A,A,A,A,A,H,A
2022,8,Seattle Seahawks,New York Giants,A,A,H,H,H,H,H,H,H,H
2022,8,Buffalo Bills,Green Bay Packers,H,H,H,H,H,H,A,H,H,H
2022,8,Cleveland Browns,Cincinnati Bengals,A,A,A,H,A,A,H,A,A,H
2022,9,Houston Texans,Philadelphia Eagles,A,A,A,A,H,H,H,H,H,A
2022,9,New York Jets,Buffalo Bills,A,A,A,A,H,H,H,A,H,H
2022,9,Detroit Lions,Green Bay Packers,A,H,H,H,H,H,H,A,A,H
2022,9,Washington Commanders,Minnesota Vikings,A,H,A,A,H,A,H,H,A,A
2022,9,Atlanta Falcons,Los Angeles Chargers,A,A,A,H,A,H,A,A,A,A
2022,9,Cincinnati Bengals,Carolina Panthers,H,H,H,H,A,A,A,A,H,H
2022,9,Chicago Bears,Miami Dolphins,A,A,A,A,H,A,A,H,H,A
2022,9,New England Patriots,Indianapolis Colts,H,A,A,H,H,H,A,H,H,H
2022,9,Jacksonville Jaguars,Las Vegas Raiders,A,H,A,A,A,A,A,A,H,H
2022,9,Arizona Cardinals,Seattle Seahawks,A,A,A,A,A,H,H,A,H,A
2022,9,Tampa Bay Buccaneers,Los Angeles Rams,A,A,H,H,A,A,A,A,H,H
2022,9,Kansas City Chiefs,Tennessee Titans,H,A,H,H,A,A,H,A,A,H
2022,9,New Orleans Saints,Baltimore Ravens,A,A,H,A,A,A,H,A,A,A
2022,10,Carolina Panthers,Atlanta Falcons,A,A,H,A,H,A,A,H,A,H
2022,10,Tampa Bay Buccaneers,Seattle Seahawks,A,H,H,A,A,A,A,A,A,H
2022,10,Buffalo Bills,Minnesota Vikings,A,H,H,H,A,A,A,H,A,A
2022,10,Miami Dolphins,Cleveland Browns,H,H,H,H,A,H,A,H,A,H
2022,10,Tennessee Titans,Denver Broncos,H,H,A,H,H,H,H,H,H,H
2022,10,New York Giants,Houston Texans,H,H,A,H,A,H,A,A,H,H
2022,10,Chicago Bears,Detroit Lions,H,H,A,A,A,A,A,H,H,A
2022,10,Kansas City Chiefs,Jacksonville Jaguars,H,A,H,H,H,H,H,A,A,H
2022,10,Pittsburgh Steelers,New Orleans Saints,A,A,A,A,A,H,A,H,H,H
2022,10,Las Vegas Raiders,Indianapolis Colts,A,A,H,H,H,H,H,H,A,A
2022,10,Green Bay Packers,Dallas Cowboys,A,A,H,A,A,A,H,A,A,H
2022,10,Los Angeles Rams,Arizona Cardinals,H,H,A,A,H,A,A,H,A,A
2022,10,San Francisco 49ers,Los Angeles Chargers,A,A,A,A,H,A,A,A,A,H
2022,10,Philadelphia Eagles,Washington Commanders,H,H,H,H,H,A,A,H,H,A
2022,11,Green Bay Packers,Tennessee Titans,A,A,H,A,A,A,H,H,A,A
2022,11,Buffalo Bills,Cleveland Browns,H,A,H,H,A,H,A,H,H,H
2022,11,New York Giants,Detroit Lions,H,H,A,A,A,A,A,H,H,A
2022,11,Houston Texans,Washington Commanders,A,H,A,A,H,H,H,H,A,A
2022,11,New England Patriots,New York Jets,A,H,H,H,H,A,A,H,A,H
2022,11,Atlanta Falcons,Chicago Bears,H,A,H,H,A,H,H,A,A,H
2022,11,Baltimore Ravens,Carolina Panthers,H,H,H,H,H,H,A,A,H,H
2022,11,Indianapolis Colts,Philadelphia Eagles,A,H,A,A,A,H,H,A,A,A
2022,11,New Orleans Saints,Los Angeles Rams,A,A,H,H,A,A,H,A,A,H
2022,11,Denver Broncos,Las Vegas Raiders,H,A,A,A,A,A,A,A,H,A
2022,11,Pittsburgh Steelers,Cincinnati Bengals,A,A,A,A,A,H,H,A,A,A
2022,11,Minnesota Vikings,Dallas Cowboys,H,A,H,A,A,H,H,A,H,A
2022,11,Los Angeles Chargers,Kansas City Chiefs,A,H,A,A,H,A,H,H,H,A
2022,11,Arizona Cardinals,San Francisco 49ers,A,A,A,A,A,H,H,H,H,A
2022,12,Detroit Lions,Buffalo Bills,A,A,A,A,H,H,H,A,A,A
2022,12,Dallas Cowboys,New York Giants,H,A,H,H,A,A,A,H,H,H
2022,12,Minnesota Vikings,New England Patriots,H,H,H,H,H,H,H,A,H,H
2022,12,Tennessee Titans,Cincinnati Bengals,H,A,A,A,H,H,A,H,H,A
2022,12,Cleveland Browns,Tampa Bay Buccaneers,A,A,A,H,H,H,H,A,A,H
2022,12,Miami Dolphins,Houston Texans,H,H,H,H,A,H,A,A,H,H
2022,12,Jacksonville Jaguars,Baltimore Ravens,A,A,H,A,A,A,H,A,A,H
2022,12,Washington Commanders,Atlanta Falcons,H,A,H,A,A,A,A,A,H,H
2022,12,Carolina Panthers,Denver Broncos,A,H,A,H,H,H,H,H,H,H
